編號,巷道名稱,長度,實際寬度,受影響建築物之詳細地址,行政區,轄區分隊,分區
1297,富農街一段188巷,約127,6.6,單號1-125號，雙號2-164號,東區,後甲分隊,黃
1298,富農街一段258巷,約92,4.1,單號1-27號，雙號2-30號,東區,後甲分隊,黃
1299,富農街一段268巷,約182,4.2,單號1-45號，雙號2-60號,東區,後甲分隊,黃
1300,富農街二段73巷,約160,4.7,雙號2-18號,東區,後甲分隊,黃
1301,富農街二段92巷,約104,4.7,單號1-21號，雙號2-16號,東區,後甲分隊,黃
1302,富農街二段109巷；中華東路二段7巷13弄,約156,4.2,單號1-31號，雙號2-42號；單號3-11號，雙號2-22號,東區,後甲分隊,黃
1303,中華東路一段207巷,約126,4.5,單號1-31號，雙號2-48號,東區,後甲分隊,黃
1304,中華東路二段203巷9弄,約70,4.2,單號1-21號，雙號2-22號,東區,後甲分隊,黃
1305,中華東路二段203巷17弄,約73,6.4,單號1-21號，雙號2-38號,東區,後甲分隊,黃
1306,東和路57巷,約250,6,單號1-19號，雙號2-16號,東區,後甲分隊,黃
1307,東和路159巷,約188,5.5,單號1-57號，雙號4-26號,東區,後甲分隊,黃
1308,東成街46巷,約96,4.8,單號1-39號，雙號10弄1-13號,東區,後甲分隊,黃
1309,東門路三段37巷10弄,約67,4.5,單號1-29號，雙號2-34號,東區,後甲分隊,黃
1310,東門路三段37巷55弄,約88,4.2,單號1-27號，雙號2-28號,東區,後甲分隊,黃
1311,東門路三段37巷63弄,約76,4.2,單號1-31號，雙號2-32號,東區,後甲分隊,黃
1312,東門路三段179巷,約488,4.2,單號1-93號,東區,後甲分隊,黃
1313,富農街一段36巷 ,約90,7,浪琴華大樓 雙號14-28號 ,東區,後甲分隊,藍
1314,富農街二段43巷,約58,4.2,甜甜家園 雙號2-28號,東區,後甲分隊,藍
1315,莊敬路21巷,約80,7,國泰麗園大樓 雙號2.6.8.20.22號,東區,後甲分隊,藍
1316,怡東路150巷,約112,7,大鵬新城 單號1-29號，雙號2-30號,東區,後甲分隊,藍
1317,光明街102巷,約90,4.8,大鵬新城(甲乙區) 單號1-15號，雙號2-20號,東區,後甲分隊,藍
1318,東平路9巷,約95,4.8,錢龍社區大樓 單號7-37號,東區,後甲分隊,藍
1319,東興路118巷,約80,5,凱旋國際學苑 雙號18號 ,東區,後甲分隊,藍
1320,東興路199巷,約114,6,大鵬新城 單號1-29號,東區,後甲分隊,藍
1321,東安路251巷51號,約153,5,成大鴻禧園大樓 單號51-55號,東區,後甲分隊,藍
1322,大同路二段61巷136弄,約150,3.5,2~16號,東區,崇善分隊,紅
1323,大同路二段449巷,約180,2.5,1~73號、2~42號,東區,崇善分隊,紅
1324,大同路二段449巷2弄,約190,3,1~49號、.2~40號,東區,崇善分隊,紅
1325,仁和路73弄,約90,3.2,73之1~73之17號、73之2~73之16號,東區,崇善分隊,紅
1326,仁和路77弄,約90,3.2,77之1~15號、77之2~16號,東區,崇善分隊,紅
1327,文東街2巷,約156,3.5,1~18號,東區,崇善分隊,紅
1328,立德十一路55巷38弄,約110,3,1號~69號.、2號~54號,東區,崇善分隊,紅
1329,東門路3段280巷,約133,3.2,1~37號、2~46號,東區,崇善分隊,紅
1330,長東街79巷,約99,3.95,1~57號、2~38號,東區,崇善分隊,紅
1331,長東街103巷33弄,約90,3.8,1~32號,東區,崇善分隊,紅
1332,長東街108巷,約171,3.9,1~59號、2~56號,東區,崇善分隊,紅
1333,崇善十五街33巷,約90,3.9,1~89號、2~110號.56號98戶,東區,崇善分隊,紅
1334,崇善路913巷,約82,3,1~47號、2~68號,東區,崇善分隊,紅
1335,崇德二十六街,約216,3.8,1~73號、2~94號.長東街100號4戶,東區,崇善分隊,紅
1336,崇德二十七街,約215,3.8,39~61號、58~78號,東區,崇善分隊,紅
1337,崇德三十一街,約229,3.9,1-65號、2-64號,東區,崇善分隊,紅
1338,崇德三十街,約226,3.5,1~81號、2~88號,東區,崇善分隊,紅
1339,仁和路107巷,約380,3.9,1-113號、2-140號,東區,崇善分隊,紅
1340,仁和路109巷,約380,3.7,1-135號、2-124號,東區,崇善分隊,紅
1341,仁和路111巷,約210,4.1,1-87號、2-76號,東區,崇善分隊,紅
1342,立德二路54巷1-22號,約90,4.3,1-22號,東區,崇善分隊,紅
1343,中華東路三段380巷55弄,約122,5,1號至37號、2號至46號,東區,崇善分隊,黃
1344,立德七路,約180,5,1號至53號、2號至44號,東區,崇善分隊,黃
1345,立德九路,約188,4.5,53號至71號、52號至74號,東區,崇善分隊,黃
1346,立德二路,約220,5,1號至65號、2號至84號,東區,崇善分隊,黃
1347,立德八路,約210,5,1號至75號、2號至80號,東區,崇善分隊,黃
1348,立德十路46巷,約160,5,1號至21號、2號至16號,東區,崇善分隊,黃
1349,立德三路,約220,5,1號至49號、2號至52號,東區,崇善分隊,黃
1350,立德五路,約230,5,1號至43號、2號至50號,東區,崇善分隊,黃
1351,立德六路,約225,5,1號至43號、2號至44號,東區,崇善分隊,黃
1352,立德四路,約230,5,1號至49號、2號至50號,東區,崇善分隊,黃
1353,長東街141巷,約180,5.5,1號至47號、2號至52號,東區,崇善分隊,黃
1354,長東街143巷,約180,5.3,1號至59號、2號至62號,東區,崇善分隊,黃
1355,崇善十五街,約380,5.5,58號至74號、55號至73號,東區,崇善分隊,黃
1356,崇善十五街42巷,約60,5,1號至7號,東區,崇善分隊,黃
1357,崇善十五街50巷,約68,5.9,2號至12號、1號至13號,東區,崇善分隊,黃
1358,崇德三十二街,約175,5.2,17號至85號、12號至100號,東區,崇善分隊,黃
1359,榮譽街84巷第一條巷,約210,4.5,1號至25之3號,東區,崇善分隊,黃
1360,榮譽街84巷第二條巷,約225,4.8,27號至79號,東區,崇善分隊,黃
1361,榮譽街84巷第三條巷,約225,4.8,79之5號至111之7號,東區,崇善分隊,黃
1362,榮譽街123巷1弄,約120,4.5,1號至11號、2號至18號,東區,崇善分隊,黃
1363,榮譽街130巷,約100,5,1號至9號,東區,崇善分隊,黃
1364,德東街16巷,約72,4.7,2號至32號,東區,崇善分隊,黃
1365,中華東路三段509號,約50,4.5,507、509、511號共87戶(品富建設10F),東區,崇善分隊,藍
1366,中華東路三段530號,約42,5,中華東路三段530號共78戶,東區,崇善分隊,藍
1367,中華東路三段541號,約32,4.5,541號共58戶(總陞建設10F),東區,崇善分隊,藍
1368,中華東路三段551號,約27,4.5,551號(香里嵐賓館7F),東區,崇善分隊,藍
1369,自由路二段175巷38弄,約27,3.5,2號至22號共56戶(南元江山大樓),東區,崇善分隊,藍
1370,林森路一段156號,約33,5,156號(哥爸妻夫大飯店7F),東區,崇善分隊,藍
1371,林森路一段158號,約22,5,158號共122戶(祥園大廈6F),東區,崇善分隊,藍
1372,林森路一段160號,約25,5,160號共198戶(巴黎廣場11F),東區,崇善分隊,藍
1373,崇明四街26巷,約120,4.5,2號至6號共54戶(文化生活家9F),東區,崇善分隊,藍
1374,崇德二十五街,約210,5.8,21號至53號共347戶(台糖陽光公園),東區,崇善分隊,藍
1375,崇德二十六街,約216,4,59號共41戶(大隆鄉廈),東區,崇善分隊,藍
1376,崇學路16巷,約150,6.5,18號163戶(文化天廈),東區,崇善分隊,藍
1377,榮譽街274號至榮譽街290巷,約120,6.5,18號164戶(文化天廈),東區,崇善分隊,藍
1378,新興路93巷3弄,10,4,12~48.21~49共34戶,南區,德興分隊,紅
1379,新興路93巷,15,2.2,2~54.1~7.13.17.21~25共31戶,南區,德興分隊,紅
1380,新興路113巷,25,2.2,1-101號共25戶,南區,德興分隊,紅
1381,新興路113巷35弄,30,2.2,1~21.2~22共21戶,南區,德興分隊,紅
1382,新興路161巷,20,2.8,9.19.19-1.21.25.29.31.35~45.2.2-1.4.8.12~16.20.24.32~36.42.44共27戶,南區,德興分隊,紅
1383,大?街170巷,30,1.4,大?街170巷2-31號,南區,德興分隊,紅
1384,大?街160巷,15,1.2,大?街160巷2-20號,南區,德興分隊,紅
1385,大?街154巷,15,1.2,大?街154巷1-21號,南區,德興分隊,紅
1386,大德街141巷,15,1.2,大德街141巷1號一105號,南區,德興分隊,紅
1387,大德街,10,2.4,大德街131-1號一135號,南區,德興分隊,紅
1388,健康路二段116巷7弄,10,2.4,健康路二段116巷7弄1-13號,南區,德興分隊,紅
1389,健康路二段53巷51弄,10,1.8,健康路二段53巷51弄1-25號,南區,德興分隊,紅
1390,金華路二段345巷26弄,10,2.8,金華路二段345巷26弄1-37號,南區,德興分隊,紅
1391,金華路二段345巷8弄,10,2.4,金華路二段345巷8弄9-22號,南區,德興分隊,紅
1392,金華路二段345巷44弄,10,2.4,金華路二段345巷44弄1-34號,南區,德興分隊,紅
1393,金華路二段399巷,10,2.8,金華路二段399巷2-23號,南區,德興分隊,紅
1394,金華路一段154巷,15,2.5,金華路一段154巷30-44號,南區,德興分隊,紅
1395,金華路一段484巷121弄,10,2,金華路一段484巷121弄1-13,南區,德興分隊,紅
1396,金華路一段484巷127弄,10,2,金華路一段484巷127弄18-20號,南區,德興分隊,紅
1397,金華路一段530巷10弄,10,2,金華路一段530巷10弄1-18號,南區,德興分隊,紅
1398,金華路一段540巷,10,2.5,金華路一段540巷1-19號,南區,德興分隊,紅
1399,大成路二段81巷5弄,10,2,大成路二段81巷5弄1-12號,南區,德興分隊,紅
1400,大成路二段81巷,10,1,大成路二段81巷50-60號,南區,德興分隊,紅
1401,大成路二段143巷,25,1,大成路二段143巷2-81號,南區,德興分隊,紅
1402,大成路二段223巷1弄,20,2.1,大成路二段223巷1弄1-26,南區,德興分隊,紅
1403,大成路二段223巷5弄,20,2.1,大成路二段223巷5弄1-28號,南區,德興分隊,紅
1404,國華街一段22巷,35,1.8,國華街一段22巷1-15號,南區,德興分隊,紅
1405,永成路三段461巷2弄,35,2,永成路三段461巷2弄,南區,德興分隊,紅
1406,永成路三段240巷,30,1,永成路三段240巷,南區,德興分隊,紅
1407,鹽埕路291巷31弄,30,2.1,1.2.3.7.19.6~22.23~35共22戶,南區,德興分隊,紅
1408,西門路一段279巷16弄,35,6,西門路一段279巷16弄,南區,德興分隊,黃
1409,金華路一段352巷88弄,30,6,金華路一段352巷88弄,南區,德興分隊,黃
1410,新都路488巷,35,6,新都路488巷,南區,德興分隊,黃
1411,新都路436巷,30,6,新都路436巷,南區,德興分隊,黃
1412,金華路一段352巷130弄,40,6,金華路一段352巷130弄,南區,德興分隊,黃
1413,金華路一段352巷75弄,30,6,金華路一段352巷75弄,南區,德興分隊,黃
1414,金華路一段352巷193弄,35,6,金華路一段352巷193弄,南區,德興分隊,黃
1415,金華路一段272巷,30,6,金華路一段272巷,南區,德興分隊,黃
1416,金華路一段352巷34弄,35,6,金華路一段352巷34弄,南區,德興分隊,黃
1417,新興路461巷8弄,30,6,新興路461巷8弄,南區,德興分隊,黃
1418,新興路439巷4弄,20,6,新興路439巷4弄,南區,德興分隊,黃
1419,金華路二段3巷,35,6,金華路二段3巷,南區,德興分隊,黃
1420,金華路二段21巷,40,6,金華路二段21巷,南區,德興分隊,黃
1421,金華路二段9巷,30,6,金華路二段9巷,南區,德興分隊,黃
1422,健康路二段234巷,30,6,健康路二段234巷,南區,德興分隊,黃
1423,金華路二段27巷,50,6,金華路二段27巷,南區,德興分隊,黃
1424,金華路二段33巷,30,6,金華路二段33巷,南區,德興分隊,黃
1425,金華路二段39巷,15,6,金華路二段39巷,南區,德興分隊,黃
1426,金華路二段51巷,40,6,金華路二段51巷,南區,德興分隊,黃
1427,中華南路二段233巷31弄,10,6,中華南路二段233巷31弄,南區,德興分隊,黃
1428,金華路一段484巷99弄,10,6,金華路一段484巷99弄,南區,德興分隊,黃
1429,大成路二段177巷28弄,10,6,大成路二段177巷28弄,南區,德興分隊,黃
1430,永成路三段357巷,15,6,永成路三段357巷,南區,德興分隊,黃
1431,永成路三段461巷6弄,25,6,永成路三段461巷6弄,南區,德興分隊,黃
1432,永成路三段551巷,25,6,永成路三段551巷,南區,德興分隊,黃
1433,新都路520巷,25,4.4,11號~69號.12號~68號     八德大廈,南區,德興分隊,藍
1434,新都路520巷1弄,25,4.4,1號.3號.3-1號.5號.6號    八德大廈,南區,德興分隊,藍
1435,鯤鯓路104巷12弄,約170,約2.5,鯤鯓路104巷12弄1-43號,南區,灣裡分隊,紅
1436,鯤鯓路104巷16弄,約30,約2.1,鯤鯓路104巷16弄1-11號,南區,灣裡分隊,紅
1437,鯤鯓路104巷,約220,約3.5,雙號：20-36號.單號：45-69號,南區,灣裡分隊,紅
1438,鯤鯓路102巷,約60,約2.3,鯤鯓路102巷114號前,南區,灣裡分隊,紅
1439,鯤鯓路119巷,約140,約4,鯤鯓路119巷16-1號前,南區,灣裡分隊,紅
1440,鯤鯓路137巷,約100,約2,1-6號,南區,灣裡分隊,紅
1441,鯤鯓路162巷,約110,約2.2,單號：1-15號.雙號：2-28號,南區,灣裡分隊,紅
1442,鯤鯓路194巷,約190,約2.3,單號：1-85號.雙號：2-52號,南區,灣裡分隊,紅
1443,鯤鯓路208巷,約50,約2.8,單號：1-11號.雙號：2-12號,南區,灣裡分隊,紅
1444,鯤鯓路232巷,約360,約3,單號：1-79號.雙號：2-80號,南區,灣裡分隊,紅
1445,喜樹路178巷,約40,約2.2,單號：1-3號.雙號：2-14號,南區,灣裡分隊,紅
1446,喜樹路222巷92弄,約70,約1.8,1-7號(單號),南區,灣裡分隊,紅
1447,明興路943巷,約150,約4,單號：1-23號.雙號：2-24號,南區,灣裡分隊,紅
1448,明興路1129巷,約130,約3,2-22號(雙號),南區,灣裡分隊,紅
1449,明興路1356巷5弄,約80,約4,1-23號(單號),南區,灣裡分隊,紅
1450,明興路1356巷,約100,約2.4,單號：1-15號.雙號：2-8號,南區,灣裡分隊,紅
1451,喜樹路168巷,約80,約2.5,喜樹路168巷1-17.2-22,南區,灣裡分隊,紅
1452,喜樹路222巷8弄,約120,約2.1,2-16號(雙號),南區,灣裡分隊,紅
1453,喜樹路222巷6弄,約130,約2,2-20號(雙號),南區,灣裡分隊,紅
1454,喜樹路222巷7弄,約25,約1.4,1-11號(單號),南區,灣裡分隊,紅
1455,喜樹路146巷,約110,約3.1,單號：1-17號.雙號：2-20號,南區,灣裡分隊,紅
1456,喜樹路222巷29弄,約160,約1.8,單號：1-21號.雙號：2-22號,南區,灣裡分隊,紅
1457,喜樹路222巷37弄,約80,約1.4,1-25號(單號),南區,灣裡分隊,紅
1458,喜樹路252巷,約90,約3.4,單號：1-43號.雙號：2-16號,南區,灣裡分隊,紅
1459,喜樹路252巷27弄,約60,約1.6,1-10號,南區,灣裡分隊,紅
1460,喜樹路254巷,約210,約3.3,1-52號,南區,灣裡分隊,紅
1461,喜樹路270巷,約210,約2.5,單號：1-23號.雙號：2-50號,南區,灣裡分隊,紅
1462,喜樹路288巷,約100,約1.3,單號：1-63號.雙號：2-76號,南區,灣裡分隊,紅
1463,喜樹路302巷,約190,約4,單號：1-49號.雙號：2-50號,南區,灣裡分隊,紅
1464,喜樹路316巷,約50,約2.4,單號：1-7號.雙號：2-40號,南區,灣裡分隊,紅
1465,明興路861巷,約70,約3.5,24-30號(雙號),南區,灣裡分隊,紅
1466,明興路1231巷,約50,約3,1-7號(單號),南區,灣裡分隊,紅
1467,明興路1129巷1弄,約60,約3,明興路1129巷1弄1-11.2-20,南區,灣裡分隊,紅
1468,明興路1013巷,約50,約2.5,明興路1013巷,南區,灣裡分隊,紅
1469,灣裡路72巷,約90,約3.6,單號：3-17號.雙號：14-24號,南區,灣裡分隊,紅
1470,灣裡路88巷至省躬一街口,約130,約3.8,單號：5-15號.雙號：14-24號,南區,灣裡分隊,紅
1471,灣裡路88巷3弄,約220,約3,單號：1-55號.雙號：14-24號,南區,灣裡分隊,紅
1472,灣裡路88巷139弄,約50,約2.9,單號：9-13號.雙號：2-20號,南區,灣裡分隊,紅
1473,灣裡路114巷,約50,約1.6,單號：1-9號.雙號：2-8號,南區,灣裡分隊,紅
1474,灣裡路136巷,約60,約1.5,單號：1-15號.雙號：12-20號,南區,灣裡分隊,紅
1475,灣裡路148巷,約50,約1.5,單號：3-11號.雙號：2-20號,南區,灣裡分隊,紅
1476,灣裡路152巷,約50,約1.5,1-8號,南區,灣裡分隊,紅
1477,灣裡路162巷,約60,約2.6,單號：1-23號.雙號：2-24號,南區,灣裡分隊,紅
1478,灣裡路186巷,約60,約2.2,單號：1-9號.雙號：2-24號,南區,灣裡分隊,紅
1479,灣裡路196巷,約100,約2.2,單號：7-13號.雙號：2-12號,南區,灣裡分隊,紅
1480,灣裡路206巷,約100,約1.6,單號：1-39號.雙號：2-8號,南區,灣裡分隊,紅
1481,灣裡路218巷,約70,約2.1,單號：1-9號.雙號：2-12號,南區,灣裡分隊,紅
1482,灣裡路238巷,約90,約1.5,4-18號(雙號),南區,灣裡分隊,紅
1483,灣裡路246巷,約90,約2.5,單號：3-15號.雙號：6-18號,南區,灣裡分隊,紅
1484,灣裡路282巷124弄,約100,約3,1-11號(單號),南區,灣裡分隊,紅
1485,灣裡路282巷36弄,約110,約3.2,5-59號8之1-22號,南區,灣裡分隊,紅
1486,灣裡路282巷68弄,約100,約2.8,單號：3之1-23號.雙號：2-54號,南區,灣裡分隊,紅
1487,灣裡路282巷88弄,約90,約2.2,3-11號10-24號9-15號,南區,灣裡分隊,紅
1488,灣裡路282巷30弄,約60,約2,6之1-14號,南區,灣裡分隊,紅
1489,灣裡路324巷,約60,約1.6,單號：1-19號.雙號：22-28號,南區,灣裡分隊,紅
1490,灣裡路348巷,約60,約1.5,單號：3-21號.雙號：6-22號,南區,灣裡分隊,紅
1491,灣裡路372巷,約90,約1.5,單號：7-49號.雙號：6-24號,南區,灣裡分隊,紅
1492,灣裡路400巷,約160,約2.8,單號：9-45號.雙號：4-44號,南區,灣裡分隊,紅
1493,灣裡路400巷11弄,約70,約2.5,2之10號-48號(雙號),南區,灣裡分隊,紅
1494,灣裡路448巷,約190,約2.2,1-18號,南區,灣裡分隊,紅
1495,興南街86巷,約170,約2.6,單號：11-31號.雙號：4-40號,南區,灣裡分隊,紅
1496,興南街92巷,約80,約1.5,3-29號(單號),南區,灣裡分隊,紅
1497,興南街124巷,約100,約3.2,單號：1-15號.雙號：10-38號,南區,灣裡分隊,紅
1498,灣裡路88巷52弄,約90,約2,單號：7-19號.雙號：2-32號,南區,灣裡分隊,紅
1499,灣裡路88巷,約130,約3.6,207-215號(單號),南區,灣裡分隊,紅
1500,灣裡路476巷,約50,約2,2-8號(雙號),南區,灣裡分隊,紅
1501,灣裡路496巷,約70,約1.2,單號：1-9號.雙號：6-10號,南區,灣裡分隊,紅
1502,灣裡路506巷,約80,約1.5,單號：1-17號.雙號：6-10號,南區,灣裡分隊,紅
1503,灣裡路516巷,約90,約1.8,單號：1-11號.雙號：6-12號,南區,灣裡分隊,紅
1504,灣裡路301巷,約140,約1.8,單號：1-15號.雙號：2-26號,南區,灣裡分隊,紅
1505,灣裡路282巷117弄,約40,約1.8,1-11號(單號),南區,灣裡分隊,紅
1506,灣裡路451巷,約200,約3.4,單號：3-11號雙號：6之1-24號,南區,灣裡分隊,紅
1507,省躬一街2巷,約80,約2.5,單號：1-35號.雙號：2-22號,南區,灣裡分隊,紅
1508,省躬一街32巷,約60,約2.7,單號：1-7號.雙號：2-18號,南區,灣裡分隊,紅
1509,灣裡路227巷,約80,約1.5,單號：1-19號.雙號：2-8號,南區,灣裡分隊,紅
1510,灣裡路235巷,約170,約2.3,單號：1-19號.雙號：2-32號,南區,灣裡分隊,紅
1511,灣裡路88巷93弄,約320,約3,單號：7-59號.雙號：10-94號,南區,灣裡分隊,紅
1512,灣裡路263巷2弄,約80,約2,單號：1-9號.雙號：4-10號,南區,灣裡分隊,紅
1513,灣裡路282巷,約500,約3.6,單號：1-27號.雙號：6-20號,南區,灣裡分隊,紅
1514,灣裡路263巷12弄,約100,約2,單號：1-11號.雙號：4-14號,南區,灣裡分隊,紅
1515,灣裡路211巷70弄,約100,約2,單號：1-25號.雙號：2-26號,南區,灣裡分隊,紅
1516,灣裡路263巷49弄,約40,約2,2-16號(雙號),南區,灣裡分隊,紅
1517,灣裡路263巷34弄,約80,約2,單號：1-19號.雙號：2-8號,南區,灣裡分隊,紅
1518,灣裡路263巷52弄,約150,約2.5,單號：1之1-53號雙號：6-10號,南區,灣裡分隊,紅
1519,灣裡路263巷61弄,約140,約2.5,單號：3-11之2號.雙號：2之1-14號,南區,灣裡分隊,紅
1520,灣裡路263巷67弄,約230,約3,單號：1-1至53號.雙號：8-46號,南區,灣裡分隊,紅
1521,明興路1398巷,約80,約2.9,單號：1-5號.雙號：2-8號,南區,灣裡分隊,紅
1522,灣裡路282巷91弄,約90,約1.2,單號：1-11號.雙號：6-22號,南區,灣裡分隊,紅
1523,灣裡路263巷73弄,約210,約2,單號：1-27號.雙號：2-26號,南區,灣裡分隊,紅
1524,灣裡路263巷95弄,約40,約2,2-6號(雙號),南區,灣裡分隊,紅
1525,興南街2巷,約120,約2,單號：5-13號.雙號：2-14號,南區,灣裡分隊,紅
1526,灣裡路333巷口,約110,約2.1,單號：1-19號.雙號：2-16號,南區,灣裡分隊,紅
1527,灣裡路333巷4弄,約50,約2.3,單號：1-7號雙號：2-10之2號,南區,灣裡分隊,紅
1528,灣裡路351巷,約290,約3.7,單號：7-13號.雙號：8-12號,南區,灣裡分隊,紅
1529,灣裡路351巷15弄,約150,約2.7,單號：1-25號.雙號：2-20號,南區,灣裡分隊,紅
1530,灣裡路351巷12弄,約80,約3.1,1-10號,南區,灣裡分隊,紅
1531,灣裡路369巷,約60,約2.7,單號：1-13號.雙號：2-12號,南區,灣裡分隊,紅
1532,灣裡路372巷3弄,約60,約2.3,單號：3-17號.雙號：4-26號,南區,灣裡分隊,紅
1533,興南街184巷,約230,約3,單號：9-41號.雙號：10-58號,南區,灣裡分隊,紅
1534,鯤鯓路115巷,約80,約7.8,鯤鯓路115巷,南區,灣裡分隊,黃
1535,喜樹路40巷,約110,約7.5,喜樹路40巷1-43.2-44,南區,灣裡分隊,黃
1536,喜樹路56巷,約150,約7,喜樹路56巷1-43.2-44,南區,灣裡分隊,黃
1537,喜樹路84巷,約110,約7,喜樹路84巷1-43.2-44,南區,灣裡分隊,黃
1538,喜樹路74巷,約140,約6.8,喜樹路74巷1-43.2-42,南區,灣裡分隊,黃
1539,喜樹路96巷,約110,約6.9,喜樹路96巷1-43.2-42,南區,灣裡分隊,黃
1540,喜樹路104巷,約140,約4,喜樹路104巷1-41.2-46,南區,灣裡分隊,黃
1541,喜樹路118巷,約140,約4.5,喜樹路118巷1-29.2-46,南區,灣裡分隊,黃
1542,喜樹路134巷,約110,約5.2,喜樹路134巷1-25.2-30,南區,灣裡分隊,黃
1543,喜樹路206巷84弄,約50,約4.2,喜樹路206巷84弄2-8,南區,灣裡分隊,黃
1544,喜樹路206巷71弄,約40,約6.6,喜樹路206巷71弄1-5.2-6,南區,灣裡分隊,黃
1545,喜樹路206巷89弄,約30,約4.9,喜樹路206巷89弄,南區,灣裡分隊,黃
1546,喜樹路151巷63弄,約100,約5.7,喜樹路151巷63弄1-37.2-38,南區,灣裡分隊,黃
1547,明興路619巷,約1380,約6,明興路619巷7-487.2-424之6,南區,灣裡分隊,黃
1548,明興路883巷,約40,約6,明興路883巷1-25.2-6,南區,灣裡分隊,黃
1549,明興路1055巷17弄,約175,約5,明興路1055巷17弄1-61.2-70,南區,灣裡分隊,黃
1550,明興路1055巷18弄,約40,約5,明興路1055巷18弄1-3.2-12,南區,灣裡分隊,黃
1551,明興路1079巷,約80,約5.3,明興路1079巷1-11.2-16,南區,灣裡分隊,黃
1552,明興路1285巷30弄,約90,約5.7,明興路1285巷30弄1-47.2-80,南區,灣裡分隊,黃
1553,明興路1312巷,約40,約3.6,明興路1312巷5-13,南區,灣裡分隊,黃
1554,明興路1365巷,約100,約5.3,明興路1365巷1-27.2-34,南區,灣裡分隊,黃
1555,明興路1365巷22弄,約40,約3.7,明興路1365巷22弄1-7.2-8,南區,灣裡分隊,黃
1556,灣裡路62巷40弄,約200,約5,灣裡路62巷40弄1-53.2-50,南區,灣裡分隊,黃
1557,明興路1395巷9弄,約40,約3.8,明興路1395巷9弄1-11.2-8,南區,灣裡分隊,黃
1558,明興路1425巷8弄,約50,約4.3,明興路1425巷8弄1-15.2-14,南區,灣裡分隊,黃
1559,明興路1425巷14弄,約80,約6,明興路1425巷14弄1-15.2-24,南區,灣裡分隊,黃
1560,灣裡路62巷38弄,約30,約6,灣裡路62巷38弄1-3.2-14,南區,灣裡分隊,黃
1561,省躬一街12巷,約90,約4,省躬一街12巷1-23.2-22號,南區,灣裡分隊,黃
1562,省躬二街26巷,約30,約5,單號：1-19.雙號：2-10號,南區,灣裡分隊,黃
1563,興南街101巷,約70,約2,17之1-29.14-16號,南區,灣裡分隊,黃
1564,省躬二街,約130,約6.5,省躬二街5-29.2-42號,南區,灣裡分隊,黃
1565,灣裡路282巷,約500,約5.7,單號：45-119.雙號：38-150號,南區,灣裡分隊,黃
1566,灣裡路211巷88弄,約30,約5.7,6-10之5號,南區,灣裡分隊,黃
1567,灣裡路282巷110弄,約160,約4.9,單號：1-33之2.雙號：2-58號,南區,灣裡分隊,黃
